training_step, return
17739823,540.0
17741481,1200.0
17742719,1095.0
17743338,540.0
17744881,1610.0
17746588,1235.0
17747295,480.0
17748098,570.0
17748851,515.0
17749743,545.0
17751476,1230.0
17752352,745.0
17753051,715.0
17754116,685.0
17755713,1205.0
17756468,600.0
17758128,1180.0
17759750,1375.0
17760692,540.0
17761586,570.0
17763080,1205.0
17764683,1230.0
17765468,495.0
17767214,1120.0
17768026,530.0
17769518,1220.0
17770863,1175.0
17771796,575.0
17773356,1200.0
17774318,570.0
17775931,1370.0
17777550,1205.0
17778616,640.0
17780197,1155.0
17781117,805.0
17781931,975.0
17782780,585.0
17783599,575.0
17784707,645.0
17786061,1370.0
17786872,600.0
17787712,680.0
17788705,450.0
17790422,1315.0
17791141,425.0
17792066,550.0
17792822,470.0
17794443,1200.0
17795175,770.0
17795991,745.0
17796817,650.0
17798426,1235.0
17799116,525.0
17800778,1375.0
17801393,475.0
17802068,485.0
17802889,800.0
17803568,610.0
17804656,575.0
17805567,570.0
17807291,1205.0
17809134,1175.0
17809862,725.0
17811673,1125.0
17813493,1630.0
17814394,800.0
17815259,575.0
17817005,1175.0
17818620,1200.0
17819398,575.0
17820259,515.0
17821980,1235.0
17823596,1405.0
17824496,600.0
17825528,785.0
17826313,515.0
17827107,555.0
17827757,545.0
17829129,1375.0
17829828,625.0
17831345,1155.0
17832328,800.0
17833171,575.0
17834118,745.0
17835663,1205.0
17836448,600.0
17838100,1205.0
17838942,600.0
17840401,1150.0
17841573,835.0
17842253,600.0
17842950,710.0
17843724,785.0
17844474,525.0
17845527,575.0
17846392,725.0
17847132,745.0
17847960,515.0
17848787,710.0
17850311,1605.0
17851052,585.0
17852719,1235.0
17854356,1200.0
17855577,990.0
17856513,550.0
17857396,745.0
17858212,575.0
17859097,515.0
17860055,600.0
17861797,1430.0
17863356,1375.0
17864211,575.0
17865816,1175.0
17866647,515.0
17867266,545.0
17868213,755.0
17869751,1375.0
17870261,330.0
17870957,525.0
17872697,1350.0
17874147,1205.0
17875709,1345.0
17876652,605.0
17878337,1375.0
17879883,1130.0
17880675,660.0
17881526,600.0
17883155,1355.0
17884841,1175.0
17886327,1375.0
17887092,870.0
17888829,1375.0
17889662,805.0
17890530,545.0
17892008,1205.0
17892982,600.0
17895602,1775.0
17896372,770.0
17897125,575.0
17898777,1395.0
17899623,805.0
17900468,545.0
17901849,965.0
17902561,575.0
17904649,1395.0
17905471,575.0
17906867,1100.0
17908354,1230.0
17909171,545.0
17909862,575.0
17911331,1230.0
17912712,1145.0
17914245,1170.0
17914976,545.0
17915763,600.0
17917202,1105.0
17917991,925.0
17918890,745.0
17919817,775.0
17920532,575.0
17921912,1150.0
17923236,1050.0
17924847,1145.0
17925824,720.0
17926545,555.0
17928201,1205.0
17930101,1405.0
17930746,545.0
17931598,515.0
17933207,1235.0
17933853,410.0
17935390,1170.0
17936781,1405.0
17937532,950.0
17938344,575.0
17939075,545.0
17940547,1235.0
17942178,1070.0
17942874,780.0
17943735,575.0
17944993,1050.0
17946694,1325.0
17948224,1125.0
17949722,1115.0
17950609,600.0
17951404,600.0
17952119,540.0
17952978,570.0
17953790,745.0
17955417,1230.0
17956408,640.0
17957365,725.0
17958192,555.0
17959761,1200.0
17960570,780.0
17961323,525.0
17962903,1175.0
17963594,745.0
17964437,525.0
17965432,555.0
17966097,550.0
17967669,1235.0
17968450,575.0
17969167,480.0
17969792,535.0
17970595,740.0
17971370,580.0
17972137,605.0
17972913,525.0
17974510,1320.0
17975333,395.0
17976018,775.0
17977639,1375.0
17979096,1355.0
17981677,2030.0
17983438,1120.0
17984055,425.0
17984920,745.0
17985678,495.0
17987253,1210.0
17988140,690.0
17990129,1350.0
17990959,600.0
17991632,525.0
17993414,1205.0
17994923,1200.0
17996584,1430.0
17997356,540.0
17998846,1345.0
17999638,515.0
18000435,575.0
18001118,545.0
18002660,1100.0
18003469,605.0
18004291,520.0
18005275,580.0
18006242,700.0
18008055,1230.0
18009034,545.0
18010095,600.0
18011677,1205.0
18013830,1670.0
18014909,840.0
18015678,520.0
18016576,575.0
18018138,1205.0
18019763,1325.0
18020592,515.0
18021375,490.0
18023031,1300.0
18024527,1350.0
18025985,1380.0
18027613,1635.0
18028389,745.0
18030084,1355.0
18031599,1140.0
18032658,945.0
18035320,1755.0
18036813,1175.0
18037472,545.0
18038344,770.0
18039096,605.0
18039829,540.0
18041357,1160.0
18042190,600.0
18043007,800.0
18043839,775.0
18044678,545.0
18046388,1350.0
18047821,1230.0
18048705,600.0
18049483,605.0
18051160,1430.0
18052801,1430.0
18053803,575.0
18055315,1005.0
18055984,580.0
18057529,1340.0
18059180,1370.0
18060084,575.0
18061522,1135.0
18063147,1300.0
18064021,545.0
18065636,1145.0
18066524,775.0
18068172,1115.0
18069753,1155.0
18071651,1385.0
18072438,495.0
18073989,1430.0
18075798,1580.0
18076638,580.0
18077518,520.0
18079295,1125.0
18080029,495.0
18081652,1545.0
18082521,600.0
18083973,1230.0
18085677,1110.0
18086524,600.0
18087656,805.0
18089881,1660.0
18091423,1525.0
18092132,695.0
18092937,605.0
18095363,2325.0
18096204,545.0
18097703,1405.0
18099234,1375.0
18100923,1175.0
18101695,575.0
18102820,545.0
18103691,600.0
18105307,1520.0
18105996,565.0
18106684,475.0
18107535,440.0
18108254,585.0
18108986,560.0
18110576,1430.0
18111379,745.0
18111703,135.0
18112524,495.0
18113509,570.0
18114185,800.0
18114899,750.0
18115970,880.0
18117633,1130.0
18119298,1150.0
18120676,1325.0
18121460,495.0
18123121,1185.0
18123943,485.0
18125393,1130.0
18126264,545.0
18127240,570.0
18128517,870.0
18129372,555.0
18129993,580.0
18130676,550.0
18132282,1430.0
18133261,835.0
18134805,1125.0
18135438,550.0
18136448,520.0
18137089,740.0
18137830,575.0
18138908,510.0
18139879,550.0
18140665,600.0
18141424,570.0
18142491,600.0
18144866,1810.0
18146883,1600.0
18147839,575.0
18148732,600.0
18149978,905.0
18151502,1150.0
18153011,1355.0
18153781,515.0
18155448,1235.0
18156225,545.0
18157957,1355.0
18158766,460.0
18160055,840.0
18160860,605.0
18161808,525.0
18162635,515.0
18163332,545.0
18164925,1415.0
18166709,1185.0
18168198,1205.0
18169177,740.0
18170805,1125.0
18171679,570.0
18172797,930.0
18174204,1205.0
18175033,680.0
18175775,515.0
18176629,555.0
18177433,465.0
18178140,555.0
18179874,1155.0
18180664,545.0
18182164,1150.0
18183158,945.0
18183998,545.0
18184725,600.0
18185519,575.0
18186323,600.0
18187246,695.0
18188137,585.0
18188962,545.0
18189854,545.0
18190715,800.0
18191960,855.0
18193968,1610.0
18194881,635.0
18195712,450.0
18196488,545.0
18198172,1635.0
18199886,1355.0
18200890,720.0
18202588,1205.0
18203531,545.0
18204167,280.0
18205625,1175.0
18207232,1205.0
18208858,1230.0
18209742,600.0
18211209,1555.0
18212145,520.0
18213511,975.0
18214323,530.0
18215922,1315.0
18216888,545.0
18217484,385.0
18218384,780.0
18220031,1230.0
18221576,1180.0
18223586,1230.0
18224396,575.0
18226052,1205.0
18226807,575.0
18227785,555.0
18229317,1510.0
18230940,1185.0
18232528,1175.0
18233376,555.0
18235029,1430.0
18235894,600.0
18237194,985.0
18238718,1230.0
18239682,515.0
18241171,1095.0
18241967,600.0
18243014,765.0
18243819,770.0
18244841,575.0
18246575,1230.0
18248059,1100.0
18249632,1115.0
18250253,545.0
18252109,1230.0
18253801,1630.0
18255658,1800.0
18256574,600.0
18257284,550.0
18258205,800.0
18259794,1175.0
18260560,725.0
18262057,1205.0
18262881,755.0
18263490,510.0
18264962,1200.0
18265823,575.0
18266795,575.0
18267572,605.0
18269011,1285.0
18270678,1125.0
18271890,1025.0
18272778,775.0
18273410,575.0
18274824,1175.0
18275640,605.0
18277242,1405.0
18278929,1435.0
18279858,805.0
18281339,1145.0
18282215,600.0
18283680,1110.0
18284481,575.0
18285195,545.0
18286818,1205.0
18287541,770.0
18289900,1830.0
18290655,505.0
18292318,1230.0
18293243,545.0
18294276,540.0
18294974,570.0
18295556,390.0
18296429,1005.0
18297883,1230.0
18299164,820.0
18300029,515.0
18301726,1105.0
18302235,340.0
18303119,600.0
18304687,1200.0
18306271,1375.0
18308456,1850.0
18309540,635.0
18311155,1405.0
18312922,1435.0
18314125,825.0
18315642,1140.0
18317212,1240.0
18318749,1205.0
18320848,1130.0
18322478,1340.0
18323579,770.0
18324771,1045.0
18326317,980.0
18327070,775.0
18327859,605.0
18329769,1205.0
18330570,745.0
18332509,1230.0
18334155,1200.0
18335063,605.0
18336068,575.0
18338109,1680.0
18339802,1230.0
18340883,600.0
18341590,475.0
18343142,1125.0
18344893,1405.0
18346644,1430.0
18347505,455.0
18349044,1175.0
18349812,740.0
18352358,2060.0
18353131,600.0
18355619,2010.0
18356693,605.0
18357496,545.0
18359335,1155.0
18361040,1405.0
18362696,1405.0
18363631,600.0
18364532,605.0
18365300,745.0
18367003,1210.0
18368548,1375.0
18370000,1265.0
18371906,1600.0
18372737,575.0
18373486,545.0
18374259,600.0
18377086,2045.0
18378878,1405.0
18379723,555.0
18381173,1075.0
18381851,570.0
18383163,1175.0
18384658,1075.0
18386809,1490.0
18388330,1230.0
18389595,920.0
18391347,1605.0
18392956,1130.0
18394778,1320.0
18396016,960.0
18397639,1170.0
18399359,1230.0
18400982,1235.0
18401932,545.0
18403261,1210.0
18404811,1115.0
18405725,600.0
18406423,540.0
18407322,575.0
18408993,1175.0
18409972,570.0
18411421,1105.0
18412435,600.0
18414049,1200.0
18414918,600.0
18416348,1230.0
18417704,1170.0
18419552,1205.0
18420989,1200.0
18423028,1820.0
18423817,770.0
18425129,1025.0
18426675,1205.0
18427500,605.0
18428286,575.0
18430018,1430.0
18431604,1190.0
18433102,1215.0
18433804,800.0
18434716,600.0
18435352,610.0
18436102,575.0
18437616,1095.0
18439132,1380.0
18440625,1355.0
18441473,495.0
18442214,470.0
18443102,515.0
18444649,1155.0
18446196,1090.0
18446981,545.0
18448739,1200.0
18450294,1120.0
18451230,575.0
18452309,890.0
18453430,570.0
18454224,745.0
18455112,800.0
18456615,1170.0
18457512,545.0
18458960,965.0
18459824,570.0
18460514,575.0
18461929,1005.0
18463287,1365.0
18463954,570.0
18465603,1100.0
18466361,550.0
18467102,600.0
18468666,1230.0
18469315,460.0
18470829,1130.0
18472397,1095.0
18473381,800.0
18474022,505.0
18477199,2700.0
18477945,545.0
18479772,1380.0
18480446,440.0
18482018,1545.0
18483671,1205.0
18485315,1200.0
18486171,605.0
18486822,335.0
18487486,570.0
18488342,460.0
18489692,1175.0
18490411,550.0
18491468,910.0
18492451,575.0
18493461,575.0
18494257,605.0
18494933,540.0
18495734,600.0
18496436,800.0
18498143,1085.0
18498916,600.0
18500507,1150.0
18502191,1155.0
18502950,570.0
18503729,545.0
18506067,1675.0
18507625,1200.0
18508403,555.0
18509128,495.0
18509854,515.0
18511607,1230.0
18512436,600.0
18514070,1410.0
18514747,600.0
18515959,1180.0
18517290,1145.0
18518689,1375.0
18520206,1145.0
18521895,1370.0
18523345,1150.0
18525106,1205.0
18526646,1180.0
18528209,1230.0
18529318,905.0
18531065,1145.0
18532806,1505.0
18534220,1175.0
18535811,1130.0
18537619,1430.0
18539064,1150.0
18540827,1375.0
18541589,605.0
18543225,1205.0
18544015,800.0
18544977,600.0
18546244,870.0
18547173,800.0
18547899,540.0
18548616,545.0
18549336,570.0
18550135,685.0
18550930,600.0
18552280,1115.0
18553026,800.0
18553803,485.0
18554711,575.0
18555406,610.0
18556182,515.0
18557682,1145.0
18558694,800.0
18559561,570.0
18560513,570.0
18561284,545.0
18562080,510.0
18563957,1205.0
18564629,590.0
18565588,570.0
18566405,570.0
18567998,1230.0
18568795,575.0
18569955,1035.0
18571551,1405.0
18572308,775.0
18573018,575.0
18573800,525.0
18574647,575.0
18576324,1430.0
18577108,600.0
18577786,805.0
18579328,1080.0
18580871,1320.0
18581612,695.0
18582277,600.0
18583665,1170.0
18584577,605.0
18585379,610.0
18586753,1300.0
18588150,1350.0
18589583,1375.0
18591380,1230.0
18592277,805.0
18593134,575.0
18594766,1230.0
18595586,515.0
18597475,1230.0
18599123,1235.0
18599942,525.0
18600805,610.0
18601566,515.0
18603141,1375.0
18604168,575.0
18604945,695.0
18606593,1430.0
18608140,1235.0
18609816,1370.0
18611275,1205.0
18613020,1230.0
18614510,1140.0
18615994,1125.0
18617293,950.0
18618743,1185.0
18620408,1040.0
18622800,1590.0
18623501,515.0
18624897,1200.0
18626150,915.0
18627930,1605.0
18629542,1415.0
18631216,1205.0
18632935,1200.0
18634567,1235.0
18635311,575.0
18636929,1145.0
18638669,1410.0
18640208,1230.0
18641701,1295.0
18643513,1200.0
18645050,1350.0
18646682,1265.0
18649029,2260.0
18650654,1175.0
18651481,575.0
18652399,545.0
18653282,545.0
18654707,1210.0
18656154,1130.0
18657028,800.0
18658653,1200.0
18659395,545.0
18661169,1430.0
18661872,600.0
18663377,1090.0
18665276,1120.0
18666913,1200.0
18668474,1200.0
18670210,1230.0
18671096,525.0
18671985,555.0
18673612,1230.0
18675228,1205.0
18676629,795.0
18677019,260.0
18678493,1175.0
18679991,1025.0
18680747,500.0
18682440,1185.0
18682955,415.0
18683832,485.0
18685345,1405.0
18686168,570.0
18688421,1525.0
18689284,540.0
18691388,1840.0
18692101,575.0
18693408,905.0
18695097,1235.0
18696510,1170.0
18698061,1115.0
18699778,1830.0
18701018,865.0
18701903,390.0
18703430,1235.0
18704117,740.0
18705106,545.0
18706842,1295.0
18708154,1005.0
18709714,1375.0
18711247,1145.0
18712847,1120.0
18714531,1430.0
18715877,1145.0
18716793,575.0
18717767,805.0
18718422,545.0
18719720,1015.0
18721504,1830.0
18722175,455.0
18722994,600.0
18724701,1180.0
18725446,555.0
18726622,840.0
18728429,1230.0
18729260,575.0
18729935,550.0
18731706,1200.0
18732733,600.0
18733556,575.0
18734343,745.0
18735108,545.0
18736671,1140.0
18738338,1200.0
18739197,600.0
18741060,1340.0
18742659,1230.0
18743533,505.0
18744585,725.0
18746194,1200.0
18747583,1205.0
18748294,515.0
18749027,485.0
18751095,1955.0
18752123,600.0
18752990,545.0
18755005,1545.0
18756606,1630.0
18758318,1090.0
18759154,600.0
18760681,1125.0
18761457,805.0
18762966,1555.0
18764782,1400.0
18765876,600.0
18768180,1605.0
18769980,1230.0
18771713,1205.0
18772473,465.0
18773351,545.0
18774160,545.0
18775029,710.0
18776659,1200.0
18778335,1200.0
18779222,1000.0
18780768,1230.0
18782344,1175.0
18783817,1205.0
18785334,1435.0
18786131,545.0
18786837,570.0
18787583,520.0
18788844,1115.0
18790322,1230.0
18791462,985.0
18792998,1205.0
18793806,1000.0
18795509,1430.0
18796500,770.0
18797387,800.0
18798889,1230.0
18800470,1345.0
18802406,1270.0
18803337,575.0
18805050,1300.0
18806645,1140.0
18807370,520.0
18808115,480.0
18809588,1180.0
18810840,740.0
18812314,1085.0
18813263,575.0
18814799,1410.0
18815721,525.0
18816647,455.0
18817541,545.0
18818293,600.0
18818943,500.0
18819644,525.0
18820375,715.0
18822003,1315.0
18822696,455.0
18824283,1235.0
18825882,1145.0
18826613,770.0
18827727,770.0
18829728,1595.0
18831015,1065.0
18831802,570.0
18833165,1175.0
18834895,1370.0
18836344,1380.0
18837930,1205.0
18838718,365.0
18839590,805.0
18841109,1430.0
18841816,600.0
18843762,1455.0
18844520,545.0
18845283,515.0
18845983,800.0
18847023,770.0
18847884,575.0
18849450,1235.0
18850279,570.0
18851018,525.0
18851905,600.0
18852833,600.0
18853692,495.0
18855282,1205.0
18856613,875.0
18857397,600.0
18858864,1070.0
18859638,545.0
18861855,1560.0
18863495,1300.0
18864873,1100.0
18866445,1575.0
18867997,1100.0
18869334,1145.0
18870790,1145.0
18872301,1430.0
18873120,525.0
18875378,1605.0
18876763,1170.0
18877501,600.0
18878318,770.0
18879147,800.0
18879814,545.0
18880693,605.0
18881367,545.0
18882210,550.0
18883933,1335.0
18884724,600.0
18886152,970.0
18886987,545.0
18887755,715.0
18888577,495.0
18889987,1435.0
18890727,805.0
18892366,1230.0
18893135,540.0
18894674,1170.0
18896093,1175.0
18896891,605.0
18897692,520.0
18898596,600.0
18900793,1780.0
18901588,545.0
18902424,600.0
18904114,1145.0
18904856,585.0
18905820,575.0
18906648,605.0
18907407,555.0
18908129,770.0
18909708,1605.0
18910670,575.0
18911300,545.0
18912792,1340.0
18913832,770.0
18914439,460.0
18915939,1145.0
18917553,1175.0
18919125,1175.0
18920005,600.0
18921495,1075.0
18922130,570.0
18923176,440.0
18924721,1175.0
18925523,600.0
18926754,1235.0
18927612,655.0
18928273,455.0
18929860,1235.0
18930573,545.0
18931944,1260.0
18932704,800.0
18934253,1145.0
18935227,725.0
18936019,610.0
18937999,1755.0
18938743,580.0
18940388,1235.0
18942091,1430.0
18942953,600.0
18944436,1230.0
18945159,600.0
18946539,1150.0
18947316,555.0
18948060,770.0
18950705,1960.0
18951519,605.0
18953005,1575.0
18954830,1200.0
18955668,545.0
18956569,575.0
18957304,540.0
18958773,1090.0
18960172,1200.0
18960956,545.0
18961960,540.0
18962574,575.0
18963432,525.0
18964375,745.0
18965160,605.0
18965961,555.0
18966756,600.0
18967615,545.0
18968635,1000.0
18970231,1200.0
18971486,1085.0
18973047,1200.0
18973738,570.0
18974563,555.0
18975340,550.0
18976813,1235.0
18978929,1515.0
18981271,2030.0
18981962,475.0
18984157,1660.0
18985092,570.0
18986606,1315.0
18987433,550.0
18988658,1400.0
18989496,600.0
18990868,1380.0
18991698,600.0
18993392,1200.0
18994254,755.0
18995862,1435.0
18996566,775.0
18997169,530.0
18999364,1650.0
19000103,575.0
19000932,955.0
19001608,570.0
19002176,575.0
19003222,690.0
19004705,970.0
19005437,545.0
19006757,850.0
19008276,1175.0
19008872,600.0
19010476,1175.0
19013031,2105.0
19013761,570.0
19015416,1170.0
19016980,1375.0
19018674,1090.0
19019615,575.0
19021294,1575.0
19023159,1175.0
19024765,1630.0
19026377,1345.0
19027075,520.0
19029558,1860.0
19030199,600.0
19031894,1200.0
19032738,600.0
19034515,1400.0
19035444,775.0
19036151,545.0
19036978,545.0
19037879,600.0
19039492,1120.0
19040157,570.0
19041646,1750.0
19042961,1120.0
19044385,1175.0
19045268,600.0
19046853,1110.0
19047646,805.0
19049200,1500.0
19050623,1205.0
19051951,905.0
19053522,1175.0
19054961,1325.0
19056459,1545.0
19058048,1405.0
19059527,1145.0
19060231,600.0
19061888,1375.0
19062638,490.0
19063504,600.0
19065228,1230.0
19066809,1290.0
19068942,1620.0
19070467,1200.0
19071225,730.0
19072105,600.0
19073708,1405.0
19074470,750.0
19075391,510.0
19076243,740.0
19077219,605.0
19077997,520.0
19078817,600.0
19079650,585.0
19080750,600.0
19082039,1230.0
19082892,545.0
19084405,1150.0
19085949,1430.0
19087581,1300.0
19088289,740.0
19089972,1160.0
19090691,540.0
19091421,575.0
19092975,1405.0
19094421,1345.0
19095876,1200.0
19097676,1205.0
19098505,810.0
19099279,605.0
19100087,545.0
19100822,500.0
19102329,1140.0
19103833,1230.0
19104758,610.0
19106095,1175.0
19106839,540.0
19108250,1100.0
19108913,575.0
19109708,545.0
19111282,1145.0
19112964,1100.0
19115150,1730.0
19117242,1555.0
19118610,1430.0
19119603,800.0
19120401,575.0
19121983,1405.0
19123829,1205.0
19124555,400.0
19125838,1060.0
19127176,970.0
19127888,740.0
19129314,1140.0
19130810,1575.0
19131666,470.0
19132596,600.0
19134256,1175.0
19135846,1175.0
19137902,1610.0
19138658,545.0
19140468,1175.0
19141452,600.0
19142610,805.0
19144357,1200.0
19145174,545.0
19146131,635.0
19148737,1835.0
19149694,575.0
19151097,1370.0
19152516,1270.0
19153369,605.0
19154738,1020.0
19156228,1205.0
19157985,1170.0
19159034,760.0
19159749,720.0
19161406,1175.0
19162969,1345.0
19163941,775.0
19164750,605.0
19166325,1400.0
19168021,1095.0
19168715,575.0
19170114,1175.0
19170876,575.0
19171604,555.0
19173154,1400.0
19174568,1230.0
19175445,1000.0
19177023,1230.0
19177888,725.0
19180134,1895.0
19181572,1145.0
19183224,1150.0
19183971,745.0
19184870,570.0
19185629,520.0
19186399,460.0
19187852,1175.0
19188606,710.0
19189503,775.0
19191578,1725.0
19192315,600.0
19193907,1095.0
19195419,1230.0
19197283,1170.0
19198105,605.0
19198934,525.0
19200473,1180.0
19202334,1205.0
19203071,515.0
19203767,575.0
19205827,1485.0
19207490,1230.0
19208334,570.0
19209815,1095.0
19210706,545.0
19212034,910.0
19212820,520.0
19214475,1170.0
19215220,495.0
19216104,800.0
19217251,815.0
19218161,545.0
19219076,425.0
19220028,745.0
19221771,1170.0
19223524,1375.0
19224254,600.0
19225165,805.0
19226712,1235.0
19227878,1180.0
19229511,1205.0
19231004,1370.0
19231776,740.0
19233226,1150.0
19233801,605.0
19235468,1370.0
19236301,495.0
19237964,1180.0
19238722,545.0
19240872,1780.0
19242483,1140.0
19243996,1150.0
19244659,605.0
19246429,1370.0
19247126,600.0
19248266,790.0
19248961,605.0
19249729,600.0
